[web_app]2022/08/20 - 16:40:43.723	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "POST", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.003463003}
[web_app]2022/08/20 - 16:40:45.307	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "OPTIONS", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.00001836}
[web_app]2022/08/20 - 16:40:45.315	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "POST", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.004070131}
[web_app]2022/08/20 - 16:41:16.948	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community	{"status": 200, "method": "GET", "path": "/api/v1/community", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000286249}
[web_app]2022/08/20 - 16:41:16.973	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "OPTIONS", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000025978}
[web_app]2022/08/20 - 16:41:16.980	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "POST", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.003390267}
[web_app]2022/08/20 - 16:41:43.244	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community	{"status": 200, "method": "GET", "path": "/api/v1/community", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000283651}
[web_app]2022/08/20 - 16:41:43.254	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "OPTIONS", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.00001746}
[web_app]2022/08/20 - 16:41:43.260	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "POST", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.002855779}
[web_app]2022/08/20 - 16:41:47.776	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community	{"status": 200, "method": "GET", "path": "/api/v1/community", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000332205}
